idx,inchi_key,smiles,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results,npc_isglycoside,kmedoid_10,kmedoid_20,kmedoid_25,kmedoid_30,kmedoid_35,kmedoid_40,kmedoid_45,kmedoid_50,kmedoid_100
1097,UPNQAUFZWGKHGZ-IAURBROLSA-N,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)c3ccccc3NC(=O)[C@H](Cc4ccc(O)cc4)N(C)C1=O,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Oligopeptides,Cyclic_peptides,Oligopeptides,Amino_acids_and_Peptides,0,KM_9,KM_15,KM_17,KM_16,KM_20,KM_0,KM_25,KM_49,KM_54
1098,YPHMISFOHDHNIV-LUTQBAROSA-N,C[C@H]1C[C@@H](C)C(=O)[C@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,Organic_compounds,Organoheterocyclic_compounds,Piperidines,Piperidinones,Piperidinediones,Piperidine_alkaloids,Lysine_alkaloids,Alkaloids,0,KM_3,KM_2,KM_2,KM_21,KM_2,KM_38,KM_17,KM_25,KM_79
1099,MEWZCHGHCUWIQK-UHFFFAOYSA-N,CCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC(CC3)C(=O)O)ccc12,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,,Coumarins_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_2,KM_14,KM_16,KM_27,KM_27,KM_31,KM_16,KM_31,KM_68
1100,JPNMSSAADBXSRO-UHFFFAOYSA-N,Cc1cc(=O)oc2cc(OC(=O)c3ccccc3)ccc12,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,,Coumarins_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_5,KM_3,KM_3,KM_3,KM_3,KM_3,KM_3,KM_3,KM_75
1101,XWURMJXPBINAQM-KURUOMIPSA-N,CC(Oc1cc(C)cc2oc(=O)cc(C)c12)C(=O)NC[C@H]3CC[C@@H](CC3)C(=O)O,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,,Coumarins_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_8,KM_12,KM_22,KM_12,KM_12,KM_35,KM_35,KM_45,KM_69
1102,FHZRIROWYFCPID-RZFZLAGVSA-N,C[C@H](N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O)C(=O)NCc5c(F)cccc5Cl,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Dipeptides,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4
1103,HNPLCKUQXNLVQL-CABCVRRESA-N,CCOc1ccc(NC(=O)N2C[C@H]3C[C@@H](C2)c4cccc(=O)n4C3)cc1,Organic_compounds,Alkaloids_and_derivatives,Lupin_alkaloids,Cytisine_and_derivatives,Cytisine_and_derivatives,Pyridine_alkaloids;_Quinolizidine_alkaloids,Lysine_alkaloids;_Nicotinic_acid_alkaloids,Alkaloids,0,KM_8,KM_12,KM_22,KM_12,KM_12,KM_35,KM_35,KM_35,KM_99
1104,ZPZUNRIQRXFASG-SJORKVTESA-N,O=C(CCc1ccccc1)N2C[C@H]3C[C@@H](C2)c4cccc(=O)n4C3,Organic_compounds,Alkaloids_and_derivatives,Lupin_alkaloids,Cytisine_and_derivatives,Cytisine_and_derivatives,Pyridine_alkaloids;_Quinolizidine_alkaloids,Lysine_alkaloids;_Nicotinic_acid_alkaloids,Alkaloids,0,KM_8,KM_17,KM_14,KM_8,KM_29,KM_8,KM_2,KM_46,KM_59
1105,ABSANOBAGBYLHY-UHFFFAOYSA-N,COc1c2C=CC(C)(C)Oc2c(CCC(=O)O)c3OC(C)(C)C=Cc13,Organic_compounds,Organoheterocyclic_compounds,Benzopyrans,1-benzopyrans,Pyranochromenes,Merohemiterpenoids,Meroterpenoids,Terpenoids,0,KM_9,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4
1106,TUAALVOPBFAJNJ-UHFFFAOYSA-N,Cc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)NCc4ccccc4)c12,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,Pyranocoumarins,Angular_pyranocoumarins,Pyranocoumarins;_Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_2,KM_14,KM_19,KM_17,KM_17,KM_17,KM_20,KM_17,KM_62
1107,BLUAFEHZUWYNDE-NNWCWBAJSA-N,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,Organic_compounds,Lipids_and_lipid-like_molecules,Prenol_lipids,Terpene_lactones,Terpene_lactones,Arteminisin,Sesquiterpenoids,Terpenoids,0,KM_3,KM_2,KM_2,KM_21,KM_2,KM_38,KM_17,KM_25,KM_17
1108,RSIWXFIBHXYNFM-UHFFFAOYSA-N,COC1=CC(=O)OC(CCc2ccc3OCOc3c2)C1,Organic_compounds,Phenylpropanoids_and_polyketides,Kavalactones,,Kavalactones,Kavalactones_and_derivatives,Styrylpyrones,Shikimates_and_Phenylpropanoids,0,KM_6,KM_19,KM_0,KM_19,KM_11,KM_15,KM_33,KM_41,KM_89
1109,ZMGPMCNHOUGQGK-SAABIXHNSA-N,COc1ccc(cc1)c2cc(=O)oc3cc(OCC(=O)NC[C@H]4CC[C@@H](CC4)C(=O)O)ccc23,Organic_compounds,Phenylpropanoids_and_polyketides,Neoflavonoids,Neoflavones,Neoflavones,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_9,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_86
1110,SQKIASKKQDTHDZ-UHFFFAOYSA-N,Cc1cc(OCC(=O)N2CCC(CC2)C(=O)N)c3c(C)c(C)c(=O)oc3c1,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,,Coumarins_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_2,KM_14,KM_16,KM_27,KM_27,KM_31,KM_16,KM_27,KM_27
1111,KLGBXKGAWZWAIX-UHFFFAOYSA-N,CCN(CC)CCCOC(=O)C(c1ccccc1)c2ccccc2.Cl,Organic_compounds,Benzenoids,Benzene_and_substituted_derivatives,Diphenylmethanes,Diphenylmethanes,Phenylalanine-derived_alkaloids,Pseudoalkaloids,Alkaloids,0,KM_0,KM_16,KM_5,KM_26,KM_5,KM_36,KM_36,KM_36,KM_9
1112,SVPDNNKLQWHTPC-UHFFFAOYSA-N,CC(C)C(=O)COc1c2occc2cc3ccc(=O)oc13,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,Furanocoumarins,Psoralens,Furocoumarins;_Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_7,KM_11,KM_13,KM_20,KM_25,KM_20,KM_7,KM_20,KM_58
1113,INBPQAJYHSJVRY-UHFFFAOYSA-N,Cc1c(O)cc2OC(CC(=O)c2c1O)c3ccccc3,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,Flavans,Flavanones,Flavanones,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_6,KM_10,KM_10,KM_25,KM_15,KM_11,KM_11,KM_11,KM_11
1114,TYNNXAMDNHTMLY-MBCWZBCWSA-N,COc1ccc(cc1)C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(C3=O)c6ccccc6C(=O)NCCN7CCOCC7,Organic_compounds,Organoheterocyclic_compounds,Indoles_and_derivatives,Pyridoindoles,Beta_carbolines,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_15,KM_17,KM_16,KM_20,KM_14,KM_8,KM_26,KM_19
1115,XLTFNNCXVBYBSX-UHFFFAOYSA-N,COc1c(O)cc(O)c2c(=O)cc(oc12)c3ccccc3,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,O-methylated_flavonoids,8-O-methylated_flavonoids,Flavones,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_6,KM_6,KM_6,KM_6,KM_11,KM_6,KM_6,KM_9,KM_97
1116,WZJWHIMNXWKNTO-VWZUFWLJSA-N,Nc1ncnc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3.O,Organic_compounds,"Nucleosides,_nucleotides,_and_analogues",Purine_nucleosides,Purine_2'-deoxyribonucleosides,Purine_2'-deoxyribonucleosides,Purine_nucleos(t)ides,Nucleosides,Carbohydrates,0,KM_0,KM_13,KM_0,KM_23,KM_23,KM_23,KM_23,KM_23,KM_30
1117,ZTLZGWDERZVHNS-UHFFFAOYSA-N,COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1OC5OC(COC(=O)CC(C)(O)CC(=O)O)C(O)C(O)C5O,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,Coumarin_glycosides,Coumarin_glycosides,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,1,KM_7,KM_11,KM_20,KM_10,KM_17,KM_17,KM_20,KM_17,KM_26
1118,QCIARNIKNKKHFH-UHFFFAOYSA-N,Cn1c(=O)n(C)c2ncn(CCCl)c2c1=O,Organic_compounds,Organoheterocyclic_compounds,Imidazopyrimidines,Purines_and_purine_derivatives,Xanthines,Purine_alkaloids,Pseudoalkaloids,Alkaloids,0,KM_0,KM_19,KM_9,KM_19,KM_0,KM_19,KM_19,KM_19,KM_55
1119,UVOFNFYZAGDDSB-UTPHLMKXSA-N,COc1ccc(cc1)c2cc(=O)oc3cc(OC(C)C(=O)NC[C@H]4CC[C@@H](CC4)C(=O)O)ccc23,Organic_compounds,Phenylpropanoids_and_polyketides,Neoflavonoids,Neoflavones,Neoflavones,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_9,KM_4,KM_4,KM_4,KM_4,KM_27,KM_15,KM_5,KM_33
1120,HDHVLYXLWIMGEO-QCIPFFABSA-N,C[C@@H]1[C@H](O)C[C@]23COC(=O)C3=CCCC2[C@@]1(C)CCC4COC(=O)C4,Organic_compounds,Lipids_and_lipid-like_molecules,Prenol_lipids,Terpene_lactones,Diterpene_lactones,Colensane_and_Clerodane_diterpenoids,Diterpenoids,Terpenoids,0,KM_3,KM_2,KM_2,KM_21,KM_2,KM_38,KM_17,KM_25,KM_17
1121,QOTBQNVNUBKJMS-UHFFFAOYSA-N,CC1(C)Oc2cc3oc(=O)ccc3cc2C=C1,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,Pyranocoumarins,Linear_pyranocoumarins,Pyranocoumarins;_Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_6,KM_7,KM_21,KM_29,KM_34,KM_26,KM_41,KM_29,KM_51
1122,ZZAJQOPSWWVMBI-UHFFFAOYSA-N,COc1ccc(cc1O)c2coc3cc(O)ccc3c2=O,Organic_compounds,Phenylpropanoids_and_polyketides,Isoflavonoids,O-methylated_isoflavonoids,"3'-hydroxy,4'-methoxyisoflavonoids",Isoflavones,Isoflavonoids,Shikimates_and_Phenylpropanoids,0,KM_6,KM_10,KM_6,KM_6,KM_11,KM_27,KM_18,KM_6,KM_14
1123,ZXKWIJYSLSNFLY-QIELNMHASA-N,Cc1ccc(cc1)C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(C3=O)c6ccccc6C(=O)N7CCC[C@H]7C(=O)O,Organic_compounds,Organoheterocyclic_compounds,Indoles_and_derivatives,Pyridoindoles,Beta_carbolines,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_15,KM_17,KM_16,KM_20,KM_14,KM_8,KM_26,KM_19
1124,NCHZAFAGBAEJJJ-BAYITLGHSA-N,CC(=C)C(O)CC/C(=C/Cc1c(O)ccc(C(=O)\C=C\c2ccc(O)cc2)c1O)/C,Organic_compounds,Phenylpropanoids_and_polyketides,"Linear_1,3-diarylpropanoids",Chalcones_and_dihydrochalcones,3-prenylated_chalcones,Chalcones,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_7,KM_11,KM_20,KM_10,KM_17,KM_17,KM_37,KM_37,KM_37
1125,UCHYSPNEUSDFQR-UHFFFAOYSA-N,CC(=CCc1c(O)c(CC=C(C)C)c2occ(c3ccc(O)cc3)c(=O)c2c1O)C,Organic_compounds,Phenylpropanoids_and_polyketides,Isoflavonoids,Isoflavans,6-prenylated_isoflavanones,Isoflavones,Isoflavonoids,Shikimates_and_Phenylpropanoids,0,KM_0,KM_19,KM_9,KM_19,KM_18,KM_19,KM_42,KM_33,KM_12
1126,DHQLCWJHDQWZLR-UZBJCSTBSA-N,CC(=O)O[C@H]1C[C@@H]2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1OC(=O)C,Organic_compounds,Lipids_and_lipid-like_molecules,Steroids_and_steroid_derivatives,Steroid_esters,Steroid_esters,Androstane_steroids,Steroids,Terpenoids,0,KM_3,KM_2,KM_2,KM_21,KM_2,KM_38,KM_17,KM_25,KM_42
1127,MUMGGOZAMZWBJJ-UHFFFAOYSA-N,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,Organic_compounds,Lipids_and_lipid-like_molecules,Steroids_and_steroid_derivatives,Androstane_steroids,Androgens_and_derivatives,Androstane_steroids,Steroids,Terpenoids,0,KM_3,KM_2,KM_2,KM_21,KM_2,KM_38,KM_17,KM_25,KM_42
1128,UNYXUWKZLGLQBX-OALUTQOASA-N,CC(C)C[C@H](NC(=O)N1CC(=O)Nc2ccccc12)C(=O)N[C@@H](Cc3ccccc3)C(=O)O,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Dipeptides,Dipeptides;_Tripeptides,Small_peptides,Amino_acids_and_Peptides,0,KM_8,KM_17,KM_14,KM_8,KM_29,KM_8,KM_2,KM_46,KM_59
1129,BSVJWNAVNNNGFO-WXESENMXSA-N,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)n2c(=O)[nH]c3ccccc3c2=O)C(=O)NCC4CCC(CC4)C(=O)O,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Methionine_and_derivatives,Tripeptides,Small_peptides,Amino_acids_and_Peptides,0,KM_1,KM_9,KM_12,KM_24,KM_26,KM_39,KM_44,KM_44,KM_50
1130,VTHSSPXBDLVFRZ-UGKGYDQZSA-N,CC(C)[C@H](NC(=O)N1CC(=O)Nc2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)O,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Dipeptides,Dipeptides,Small_peptides,Amino_acids_and_Peptides,0,KM_8,KM_17,KM_14,KM_12,KM_21,KM_2,KM_28,KM_22,KM_57
1131,MFMBOHMTFYYVAI-SSDOTTSWSA-N,COc1cc(O)c(CCO)c2O[C@H](C)CC(=O)c12,Organic_compounds,Organoheterocyclic_compounds,Benzopyrans,1-benzopyrans,Chromones,Chromones,Chromanes,Polyketides,0,KM_2,KM_14,KM_16,KM_0,KM_33,KM_37,KM_16,KM_27,KM_87
1132,SLFZBNOERHGNMI-UHFFFAOYSA-N,Cc1c(O)cc2OC(CC(=O)c2c1O)c3ccc(O)cc3,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,Flavans,Flavanones,Flavanones,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_6,KM_10,KM_10,KM_25,KM_15,KM_11,KM_11,KM_11,KM_32
1133,PFWHFUPRJSEODI-UHFFFAOYSA-N,CN1CCCCC1c2ccc(nc2)c3cccnc3.Cl,Organic_compounds,Organoheterocyclic_compounds,Pyridines_and_derivatives,Bipyridines_and_oligopyridines,Bipyridines_and_oligopyridines,Pyridine_alkaloids,Nicotinic_acid_alkaloids,Alkaloids,0,KM_4,KM_4,KM_24,KM_5,KM_32,KM_32,KM_39,KM_34,KM_16
1134,HGWDKWJYTURSFE-UHFFFAOYSA-N,COc1ccc2c(=O)c3ccccc3oc2c1,Organic_compounds,Organoheterocyclic_compounds,Benzopyrans,1-benzopyrans,Xanthones,Plant_xanthones,Xanthones,Shikimates_and_Phenylpropanoids,0,KM_6,KM_18,KM_24,KM_5,KM_30,KM_15,KM_33,KM_41,KM_18
1135,SZAINTMSBVNTTE-SFHVURJKSA-N,Cc1cc(OCC(=O)N[C@@H](Cc2ccccc2)C(=O)O)c3c4CCCc4c(=O)oc3c1,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Phenylalanine_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_8,KM_7,KM_21,KM_29,KM_34,KM_26,KM_41,KM_29,KM_81
1136,MZRREKJHMFNUGF-SJORKVTESA-N,COc1cc(C)cc2oc(=O)c(CC(=O)N3C[C@H]4C[C@@H](C3)c5cccc(=O)n5C4)c(C)c12,Organic_compounds,Alkaloids_and_derivatives,Lupin_alkaloids,Cytisine_and_derivatives,Cytisine_and_derivatives,Pyridine_alkaloids;_Quinolizidine_alkaloids,Lysine_alkaloids;_Nicotinic_acid_alkaloids,Alkaloids,0,KM_8,KM_8,KM_11,KM_14,KM_14,KM_10,KM_12,KM_15,KM_47
1137,DWZAJFZEYZIHPO-UHFFFAOYSA-N,COc1ccc(cc1)c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,O-methylated_flavonoids,6-O-methylated_flavonoids,Flavonols,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_6,KM_6,KM_6,KM_6,KM_6,KM_6,KM_18,KM_6,KM_48
1138,XUNJTZNAIXYURM-KXBFYZLASA-N,COc1cc(OC)c2cc(C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)O)n(C)c2c1,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Dipeptides,,Small_peptides;_Tryptophan_alkaloids,Alkaloids;_Amino_acids_and_Peptides,0,KM_1,KM_9,KM_0,KM_11,KM_9,KM_7,KM_30,KM_10,KM_21
1139,MGPZBLVKGVLQIV-UHFFFAOYSA-N,Cc1nccc2c3cc(Br)ccc3[nH]c12,Organic_compounds,Alkaloids_and_derivatives,Harmala_alkaloids,,Harmala_alkaloids,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_5,KM_1,KM_24,KM_5,KM_30,KM_15,KM_38,KM_34,KM_15
1140,YTCNSNZHGOIWAK-XLEXHMCLSA-N,COc1ccc2C(OC(=O)c2c1OC)N3[C@@H](CCC3=O)C(=O)Nc4cc(Cl)c(OC)cc4OC,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Proline_and_derivatives,,,,0,KM_7,KM_11,KM_20,KM_10,KM_33,KM_37,KM_37,KM_37,KM_37
1141,GAIYJSQKRRARSH-NWXLUKJOSA-N,COC1=C[C@@]2(CC=C)[C@H](C)[C@H](OC2=C(OC)C1=O)c3ccc4OCOc4c3,Organic_compounds,Phenylpropanoids_and_polyketides,2-arylbenzofuran_flavonoids,,2-arylbenzofuran_flavonoids,Neolignans,Lignans,Shikimates_and_Phenylpropanoids,0,KM_6,KM_6,KM_6,KM_6,KM_6,KM_27,KM_15,KM_5,KM_72
1142,QUDWYFHPNIMBFC-UHFFFAOYSA-N,C=CCOC(=O)c1ccccc1C(=O)OCC=C,Organic_compounds,Benzenoids,Benzene_and_substituted_derivatives,Benzoic_acids_and_derivatives,Benzoic_acid_esters,Simple_phenolic_acids,Phenolic_acids_(C6-C1),Shikimates_and_Phenylpropanoids,0,KM_5,KM_0,KM_15,KM_28,KM_28,KM_28,KM_40,KM_40,KM_5
1143,CKVHTTDFJBGBCN-KURUOMIPSA-N,CCCc1cc(=O)oc2cc(OC(C)C(=O)NC[C@H]3CC[C@@H](CC3)C(=O)O)ccc12,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,,Coumarins_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_2,KM_14,KM_16,KM_27,KM_27,KM_31,KM_16,KM_31,KM_79
1144,PYWOQXCBTDFULZ-UHFFFAOYSA-N,CCc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)NCCN4CCOCC4)c12,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,Pyranocoumarins,Angular_pyranocoumarins,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_1,KM_18,KM_18,KM_18,KM_1,KM_29,KM_9,KM_18,KM_66
1145,JDVPHCLYMGBZLE-UHFFFAOYSA-N,COc1ccc(cc1OC)c2oc3c(OC)c(OC)c(OC)c(O)c3c(=O)c2OC,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,O-methylated_flavonoids,8-O-methylated_flavonoids,Flavonols,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_6,KM_18,KM_8,KM_9,KM_16,KM_25,KM_27,KM_16,KM_48
1146,UKCPAGVGBCCKEI-UHFFFAOYSA-N,Cc1cc(OCC(=O)NC(Cc2c[nH]c3ccc(O)cc23)C(=O)O)c4c(C)c(C)c(=O)oc4c1,Organic_compounds,Organoheterocyclic_compounds,Indoles_and_derivatives,Tryptamines_and_derivatives,N-acylserotonins,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_8,KM_12,KM_22,KM_12,KM_31,KM_24,KM_24,KM_35,KM_99
1147,OIENWKZQEIDMSJ-CVEARBPZSA-N,COc1ccc(CC(=O)N2C[C@H]3C[C@@H](C2)c4cccc(=O)n4C3)cc1,Organic_compounds,Alkaloids_and_derivatives,Lupin_alkaloids,Cytisine_and_derivatives,Cytisine_and_derivatives,Pyridine_alkaloids;_Quinolizidine_alkaloids,Lysine_alkaloids;_Nicotinic_acid_alkaloids,Alkaloids,0,KM_8,KM_17,KM_14,KM_12,KM_21,KM_2,KM_28,KM_45,KM_69
1148,QVTYWGMYZTWEPJ-MRNPHLECSA-N,CC(Oc1ccc2c3CCCCc3c(=O)oc2c1C)C(=O)N[C@@H](Cc4ccccc4)C(=O)O,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Phenylalanine_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_3,KM_2,KM_2,KM_2,KM_24,KM_34,KM_29,KM_48,KM_25
1149,JPNZOEOCHQYNIE-UHFFFAOYSA-N,CCCc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)NCCN4CCOCC4)c12,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,Pyranocoumarins,Angular_pyranocoumarins,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_2,KM_18,KM_18,KM_18,KM_1,KM_29,KM_9,KM_18,KM_66
1150,KLHSKTMVSOWVLD-FADATJPDSA-N,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5[C@H](O)C[C@]43C)[C@@H]2C1)C(=O)O,Organic_compounds,Lipids_and_lipid-like_molecules,Prenol_lipids,Triterpenoids,Triterpenoids,Oleanane_triterpenoids;_Ursane_and_Taraxastane_triterpenoids,Triterpenoids,Terpenoids,0,KM_3,KM_2,KM_2,KM_21,KM_2,KM_38,KM_17,KM_25,KM_1
1151,ULSUXBXHSYSGDT-UHFFFAOYSA-N,COc1ccc(cc1)c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,O-methylated_flavonoids,8-O-methylated_flavonoids,Flavones,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_6,KM_6,KM_6,KM_6,KM_11,KM_6,KM_6,KM_9,KM_48
1152,XEHLDSAKZSXOFK-UHFFFAOYSA-N,COc1cc(cc(OC)c1O)c2cc(=O)c3c(O)c(OC)c(OC)cc3o2,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,O-methylated_flavonoids,7-O-methylated_flavonoids,Flavones,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_6,KM_6,KM_6,KM_6,KM_16,KM_25,KM_18,KM_6,KM_48
1153,GPQLHGCIAUEJQK-UHFFFAOYSA-N,COc1ccc(cc1)c2cc(=O)c3c(O)c(OC)c(O)cc3o2,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,O-methylated_flavonoids,6-O-methylated_flavonoids,Flavones,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_6,KM_6,KM_6,KM_6,KM_11,KM_25,KM_18,KM_6,KM_48
1154,HVYQNVUUFHVCHX-SFHVURJKSA-N,CCc1cc(=O)oc2cc(OCC(=O)N[C@@H](Cc3ccccc3)C(=O)O)ccc12,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Phenylalanine_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_2,KM_14,KM_16,KM_27,KM_27,KM_31,KM_16,KM_27,KM_68
1155,VYXXYRCQTBQDRW-MBCWZBCWSA-N,Cc1ccccc1C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(C3=O)c6ccccc6C(=O)NCCN7CCOCC7,Organic_compounds,Organoheterocyclic_compounds,Indoles_and_derivatives,Pyridoindoles,Beta_carbolines,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_15,KM_17,KM_16,KM_20,KM_14,KM_8,KM_26,KM_19
1156,ZFPDJLFLTOCCBJ-KRWDZBQOSA-N,COC(=O)C1CCN(CC1)C(=O)C2CCN(CC2)C(=O)[C@H](C)NS(=O)(=O)c3ccc(C)cc3,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Alpha_amino_acid_amides,,,Alkaloids,0,KM_9,KM_4,KM_23,KM_13,KM_13,KM_18,KM_14,KM_1,KM_53
1157,IWEYXWIPVZEVPT-PQMHYQBVSA-N,COC(=O)C1(CO)C2Cc3c(C4CC1/C(=C\C)/CN42)n(C)c5ccccc35,Organic_compounds,Alkaloids_and_derivatives,Macroline_alkaloids,,Macroline_alkaloids,Corynanthe_type,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_15,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_22
1158,PAJBGQYAGYFSOC-MSOLQXFVSA-N,Cc1c(C)c2ccc(OCC(=O)N3C[C@H]4C[C@@H](C3)c5cccc(=O)n5C4)c(C)c2oc1=O,Organic_compounds,Alkaloids_and_derivatives,Lupin_alkaloids,Cytisine_and_derivatives,Cytisine_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_8,KM_8,KM_11,KM_14,KM_14,KM_10,KM_12,KM_47,KM_47
